,Unnamed: 29,Unnamed: 31,correct,cueColor,cueNumber,date,distCode,distrType,expName,expType,frameRate,gender,keyBreak.keys,keyBreak.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,mousePressedStart,participant,practice,prevTrialBreak,respExpected,response,rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trialsPractice.thisIndex,trialsPractice.thisN,trialsPractice.thisRepN,trialsPractice.thisTrialN
86,,,1.0,g,1.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.539486214574,3.0,76.0,9.0,4.0,,,,
87,,,1.0,g,1.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.48938510851899997,1.0,77.0,9.0,5.0,,,,
88,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.439458775856,6.0,78.0,9.0,6.0,,,,
89,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.464420281872,4.0,79.0,9.0,7.0,,,,
90,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.389428605847,6.0,80.0,10.0,0.0,,,,
91,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,0.0,"[1, 3]",1.0,0.564407875817,2.0,81.0,10.0,1.0,,,,
92,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.514452867266,7.0,82.0,10.0,2.0,,,,
93,,,1.0,g,1.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.61442144407,3.0,83.0,10.0,3.0,,,,
94,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.41443720093,4.0,84.0,10.0,4.0,,,,
95,,,1.0,p,2.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.48944668710199996,5.0,85.0,10.0,5.0,,,,
96,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.38943252950900004,4.0,86.0,10.0,6.0,,,,
97,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.389445509352,4.0,87.0,10.0,7.0,,,,
98,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.514385554064,2.0,88.0,11.0,0.0,,,,
99,,,1.0,g,1.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.61443019757,0.0,89.0,11.0,1.0,,,,
100,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.389440076016,6.0,90.0,11.0,2.0,,,,
101,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.664434710573,2.0,91.0,11.0,3.0,,,,
102,,,1.0,g,1.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.464430545047,1.0,92.0,11.0,4.0,,,,
103,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.464413339328,6.0,93.0,11.0,5.0,,,,
104,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.364409747124,7.0,94.0,11.0,6.0,,,,
105,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.672481833547,2.0,95.0,11.0,7.0,,,,
106,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.489453327432,2.0,96.0,12.0,0.0,,,,
107,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.489445177428,7.0,97.0,12.0,1.0,,,,
108,,,1.0,g,1.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.589443335831,1.0,98.0,12.0,2.0,,,,
109,,,1.0,g,1.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.389407174252,2.0,99.0,12.0,3.0,,,,
110,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.46454464556599995,4.0,100.0,12.0,4.0,,,,
111,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.49748928151999994,7.0,101.0,12.0,5.0,,,,
112,,,1.0,g,1.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.589439110421,3.0,102.0,12.0,6.0,,,,
113,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.36438891949100005,4.0,103.0,12.0,7.0,,,,
114,,,0.0,g,1.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.439429496471,0.0,104.0,13.0,0.0,,,,
115,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.439425572343,6.0,105.0,13.0,1.0,,,,
116,,,1.0,g,1.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.5894152639060001,1.0,106.0,13.0,2.0,,,,
117,,,1.0,g,1.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.564437457416,1.0,107.0,13.0,3.0,,,,
118,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.38940204266500006,6.0,108.0,13.0,4.0,,,,
119,,,1.0,p,2.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.33943073364,5.0,109.0,13.0,5.0,,,,
120,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.5394252399539999,7.0,110.0,13.0,6.0,,,,
121,,,1.0,p,2.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.539471122026,5.0,111.0,13.0,7.0,,,,
122,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.339439789355,7.0,112.0,14.0,0.0,,,,
123,,,1.0,p,2.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.41443720093,7.0,113.0,14.0,1.0,,,,
124,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.414425730295,6.0,114.0,14.0,2.0,,,,
125,,,1.0,g,1.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.689445117079,0.0,115.0,14.0,3.0,,,,
126,,,1.0,p,2.0,2016_Mar_17_1100,0,baseline,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.564437155668,4.0,116.0,14.0,4.0,,,,
127,,,1.0,g,1.0,2016_Mar_17_1100,b,ring,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",1.0,0.564384029303,3.0,117.0,14.0,5.0,,,,
128,,,1.0,p,2.0,2016_Mar_17_1100,m,middle,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.41439584694799997,6.0,118.0,14.0,6.0,,,,
129,,,1.0,p,2.0,2016_Mar_17_1100,i,index,ilya4,index_ring,119.992937265,m,None,,,,,,"[1, 0, 1]",31,0.0,1.0,"[1, 3]",2.0,0.614482116941,5.0,119.0,14.0,7.0,,,,
0,,,,,,2016_Mar_17_1117,,,ilya4,,119.975988753,m,,,,,space,87.13611980709999,,32,,,,,,,,,,,,,
1,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",1.0,1.5492318692200002,,,,,0.0,0.0,0.0,0.0
2,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",2.0,0.564733274337,,,,,6.0,1.0,0.0,1.0
3,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",1.0,0.6896612444519999,,,,,1.0,2.0,0.0,2.0
4,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",2.0,0.514671107344,,,,,5.0,3.0,0.0,3.0
5,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",1.0,0.564660829548,,,,,2.0,4.0,0.0,4.0
6,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",2.0,0.41467204323,,,,,7.0,5.0,0.0,5.0
7,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",1.0,0.389679144192,,,,,3.0,6.0,0.0,6.0
8,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,,,,,,,"[1, 0, 1]",32,1.0,0.0,"[1, 3]",2.0,0.46466568956200005,,,,,4.0,7.0,0.0,7.0
9,,,,,,2016_Mar_17_1117,,,ilya4,,119.975988753,m,,,space,16.0091510029,,,,32,,,,,,,,,,,,,
10,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,space,4.775275811549999,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.7132882546259999,7.0,0.0,0.0,0.0,,,,
11,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,0.0,"[1, 3]",2.0,0.439107418116,4.0,1.0,0.0,1.0,,,,
12,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.364409143627,4.0,2.0,0.0,2.0,,,,
13,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.38942045584299995,4.0,3.0,0.0,3.0,,,,
14,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.38941441854500003,2.0,4.0,0.0,4.0,,,,
15,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.41440792108,6.0,5.0,0.0,5.0,,,,
16,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.364426047597,5.0,6.0,0.0,6.0,,,,
17,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.414434182514,0.0,7.0,0.0,7.0,,,,
18,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.33941835776,2.0,8.0,1.0,0.0,,,,
19,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.422602650765,7.0,9.0,1.0,1.0,,,,
20,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.372465925813,1.0,10.0,1.0,2.0,,,,
21,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.41437743376900005,6.0,11.0,1.0,3.0,,,,
22,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.414436899181,7.0,12.0,1.0,4.0,,,,
23,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.33944643015000003,1.0,13.0,1.0,5.0,,,,
24,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.389446113314,5.0,14.0,1.0,6.0,,,,
25,,,0.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.364412766006,3.0,15.0,1.0,7.0,,,,
26,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.364374128692,3.0,16.0,2.0,0.0,,,,
27,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.41435569996,3.0,17.0,2.0,1.0,,,,
28,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.33949955605,6.0,18.0,2.0,2.0,,,,
29,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.42260657489299996,0.0,19.0,2.0,3.0,,,,
30,,,0.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.38920734642099997,4.0,20.0,2.0,4.0,,,,
31,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.439429797754,0.0,21.0,2.0,5.0,,,,
32,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.439425270129,1.0,22.0,2.0,6.0,,,,
33,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.5144546782230001,0.0,23.0,2.0,7.0,,,,
34,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.539427654408,2.0,24.0,3.0,0.0,,,,
35,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.464422395043,2.0,25.0,3.0,1.0,,,,
36,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.38942468171899997,3.0,26.0,3.0,2.0,,,,
37,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.33941050950400004,5.0,27.0,3.0,3.0,,,,
38,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.389452452362,1.0,28.0,3.0,4.0,,,,
39,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.41446919744800004,3.0,29.0,3.0,5.0,,,,
40,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.414414260127,2.0,30.0,3.0,6.0,,,,
41,,,0.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.37245898326899995,4.0,31.0,3.0,7.0,,,,
42,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.339421376176,6.0,32.0,4.0,0.0,,,,
43,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.314427270144,6.0,33.0,4.0,1.0,,,,
44,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.339386361241,6.0,34.0,4.0,2.0,,,,
45,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.38941743696099995,2.0,35.0,4.0,3.0,,,,
46,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.38946935586599996,4.0,36.0,4.0,4.0,,,,
47,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.33943073410499996,5.0,37.0,4.0,5.0,,,,
48,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.339392096791,5.0,38.0,4.0,6.0,,,,
49,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.38937306456299997,5.0,39.0,4.0,7.0,,,,
50,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.439467529822,7.0,40.0,5.0,0.0,,,,
51,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,0.0,"[1, 3]",2.0,0.414394639488,7.0,41.0,5.0,1.0,,,,
52,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.38941773871,7.0,42.0,5.0,2.0,,,,
53,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.33942228188699997,2.0,43.0,5.0,3.0,,,,
54,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.36450000159400003,0.0,44.0,5.0,4.0,,,,
55,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.389281300884,0.0,45.0,5.0,5.0,,,,
56,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.48940140852700004,5.0,46.0,5.0,6.0,,,,
57,,,1.0,g,1.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.364428462517,0.0,47.0,5.0,7.0,,,,
58,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.489487437122,2.0,48.0,6.0,0.0,,,,
59,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.389422568548,2.0,49.0,6.0,1.0,,,,
60,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.314415196013,6.0,50.0,6.0,2.0,,,,
61,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.42278436670100006,2.0,51.0,6.0,3.0,,,,
62,,,1.0,p,2.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.339387568701,5.0,52.0,6.0,4.0,,,,
63,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.464435073137,4.0,53.0,6.0,5.0,,,,
64,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.339422885384,6.0,54.0,6.0,6.0,,,,
65,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.339406887125,1.0,55.0,6.0,7.0,,,,
66,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.33945397619199996,7.0,56.0,7.0,0.0,,,,
67,,,1.0,g,1.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.439432213139,2.0,57.0,7.0,1.0,,,,
68,,,1.0,p,2.0,2016_Mar_17_1117,m,middle,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.364478268251,6.0,58.0,7.0,2.0,,,,
69,,,1.0,g,1.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.33940115204099996,3.0,59.0,7.0,3.0,,,,
70,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.489424651545,4.0,60.0,7.0,4.0,,,,
71,,,1.0,p,2.0,2016_Mar_17_1117,b,ring,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.33940507616800003,7.0,61.0,7.0,5.0,,,,
72,,,1.0,p,2.0,2016_Mar_17_1117,0,baseline,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",2.0,0.31439165124699997,4.0,62.0,7.0,6.0,,,,
73,,,1.0,g,1.0,2016_Mar_17_1117,i,index,ilya4,index_ring,119.975988753,m,None,,,,,,"[1, 0, 1]",32,0.0,1.0,"[1, 3]",1.0,0.41447493253300005,1.0,63.0,7.0,7.0,,,,
